text,left,top,width,height,confidence,level,page_num,block_num,par_num,line_num,word_num
"WO,",1427,94,106,39,32.0,5,1,1,1,1,1
GEER,1592,89,80,44,20.0,5,1,1,1,1,2
sw,1418,122,126,21,9.0,5,1,1,1,2,1
a,1659,123,26,15,19.0,5,1,1,1,2,2
Sa,1412,136,137,42,61.0,5,1,1,1,3,1
Ge,1571,117,117,72,54.0,5,1,1,1,3,2
nia”,1436,210,88,22,22.0,5,1,1,1,4,1
Lf?,1585,207,27,22,8.0,5,1,1,1,4,2
SS,1650,207,26,22,25.0,5,1,1,1,4,3
MC-3003,1561,248,110,20,83.0,5,1,1,1,5,1
PATIENT,168,328,162,24,95.0,5,1,1,1,6,1
NAME,345,328,104,24,89.0,5,1,1,1,6,2
:,465,334,7,18,80.0,5,1,1,1,6,3
FARKHUNDA,501,327,233,26,87.0,5,1,1,1,6,4
JABEEN,746,328,140,24,90.0,5,1,1,1,6,5
REF.,1444,328,77,24,96.0,5,1,1,1,6,6
DOCTOR:,1538,327,176,26,95.0,5,1,1,1,6,7
CODE/NAME,167,380,202,27,92.0,5,1,1,1,7,1
&,382,380,24,22,93.0,5,1,1,1,7,2
ADDRESS,416,380,154,22,93.0,5,1,1,1,7,3
:,593,386,6,16,90.0,5,1,1,1,7,4
!ACCESSION,1073,384,181,34,20.0,5,1,1,1,7,6
NO,1269,388,41,23,93.0,5,1,1,1,7,7
:,1327,394,4,16,91.0,5,1,1,1,7,8
0042WB003997,1345,384,296,26,83.0,5,1,1,1,7,9
1AGE/SEX,1747,384,144,34,41.0,5,1,1,1,7,10
:42,1938,383,52,25,71.0,5,1,1,1,7,11
Years,2004,383,90,26,96.0,5,1,1,1,7,12
Female,2188,382,115,27,96.0,5,1,1,1,7,13
RELEX,168,428,102,25,92.0,5,1,1,1,8,1
OA,287,428,60,77,13.0,5,1,1,1,8,2
GROUNG,375,424,127,85,11.0,5,1,1,1,8,3
SERVICES,516,428,168,26,96.0,5,1,1,1,8,4
INDIA,699,428,100,25,96.0,5,1,1,1,8,5
PVT,814,428,61,25,72.0,5,1,1,1,8,6
LTD,885,428,56,25,72.0,5,1,1,1,8,7
iPATIENTID,1073,434,171,34,42.0,5,1,1,1,8,8
—,1280,424,30,59,21.0,5,1,1,1,8,9
:,1322,450,4,16,29.0,5,1,1,1,8,10
FARKF24028142,1346,446,269,26,92.0,5,1,1,1,8,11
DRAWN,1747,434,122,34,17.0,5,1,1,1,8,12
__:24/02/2023,1938,439,209,31,22.0,5,1,1,1,8,13
00:00:00,2163,440,153,26,96.0,5,1,1,1,8,14
