text,left,top,width,height,confidence,level,page_num,block_num,par_num,line_num,word_num
PATIENT,168,328,162,24,96.0,5,1,1,1,1,1
NAME,345,328,104,24,80.0,5,1,1,1,1,2
:,465,334,7,18,80.0,5,1,1,1,1,3
M,501,328,26,24,89.0,5,1,1,1,1,4
NAGESHWAR,544,327,242,26,89.0,5,1,1,1,1,5
RAO,800,327,76,26,96.0,5,1,1,1,1,6
REF.,1444,328,77,24,95.0,5,1,1,1,1,7
DOCTOR:,1538,327,176,26,95.0,5,1,1,1,1,8
ee,152,371,2310,9,35.0,5,1,1,1,2,1
CODE/NAME,167,380,202,27,92.0,5,1,1,1,3,1
&,382,380,24,22,92.0,5,1,1,1,3,2
ADDRESS,416,380,154,22,93.0,5,1,1,1,3,3
:C000138482,593,381,228,26,60.0,5,1,1,1,3,4
‘ACCESSION,1073,384,181,34,29.0,5,1,1,1,3,5
NO,1269,388,41,23,92.0,5,1,1,1,3,6
:,1327,394,4,16,90.0,5,1,1,1,3,7
0042WC005493,1345,384,295,26,87.0,5,1,1,1,3,8
1AGE/SEX,1747,384,144,34,26.0,5,1,1,1,3,9
:72,1938,383,52,25,71.0,5,1,1,1,3,10
Years,2004,383,90,26,96.0,5,1,1,1,3,11
Male,2188,382,73,27,96.0,5,1,1,1,3,12
H,1073,421,4,9,42.0,5,1,1,1,4,1
H,1747,421,4,9,42.0,5,1,1,1,4,2
RELEX,168,428,102,25,92.0,5,1,1,1,5,1
HEALTHCARE,287,428,215,26,96.0,5,1,1,1,5,2
SERVICES,516,428,168,26,96.0,5,1,1,1,5,3
INDIA,699,428,100,25,95.0,5,1,1,1,5,4
PVT,814,428,61,25,95.0,5,1,1,1,5,5
LTD,885,428,56,25,96.0,5,1,1,1,5,6
{PATIENT,1073,430,131,54,66.0,5,1,1,1,5,7
ID,1212,444,32,22,85.0,5,1,1,1,5,8
>,1322,450,4,16,21.0,5,1,1,1,5,9
MNAGM29035142,1346,446,295,26,92.0,5,1,1,1,5,10
DRAWN,1762,444,109,22,96.0,5,1,1,1,5,11
:29/03/2023,1939,439,208,31,85.0,5,1,1,1,5,12
00:00:00,2163,440,153,26,95.0,5,1,1,1,5,13
PLOT,168,475,83,26,93.0,5,1,1,1,6,1
"63/A,",265,474,88,32,92.0,5,1,1,1,6,2
GROUND,369,475,147,26,96.0,5,1,1,1,6,3
"FLOOR,",533,475,117,31,92.0,5,1,1,1,6,4
RAGHAVENDRA,670,475,257,26,91.0,5,1,1,1,6,5
',1073,484,4,21,49.0,5,1,1,1,6,6
',1747,484,4,21,72.0,5,1,1,1,6,7
"NILAYAM,",168,516,158,31,93.0,5,1,1,1,7,1
7TH,344,516,58,25,93.0,5,1,1,1,7,2
"PHASE,KPHB",423,516,211,31,91.0,5,1,1,1,7,3
"COLONY,HYDERABAD",649,516,358,31,91.0,5,1,1,1,7,4
{CLIENT,1073,503,115,52,48.0,5,1,1,1,7,5
PATIENT,1197,495,100,42,96.0,5,1,1,1,7,6
ID:,1319,503,49,22,95.0,5,1,1,1,7,7
RECEIVED,1762,503,147,23,88.0,5,1,1,1,7,8
:,1936,521,4,4,88.0,5,1,1,1,7,9
29/03/2023,1951,498,196,31,96.0,5,1,1,1,7,10
15:18:04,2165,499,152,26,96.0,5,1,1,1,7,11
HYDERABAD,168,564,205,25,96.0,5,1,1,1,8,1
500072,390,564,123,26,96.0,5,1,1,1,8,2
NO,1175,552,41,23,96.0,5,1,1,1,8,4
{REPORTED,1747,551,167,42,89.0,5,1,1,1,8,5
:29/03/2023,1940,551,207,31,91.0,5,1,1,1,8,6
17:16:07,2165,552,152,26,96.0,5,1,1,1,8,7
H,1073,596,4,9,42.0,5,1,1,1,9,1
H,1747,596,4,9,42.0,5,1,1,1,9,2
08047109222,168,611,229,26,95.0,5,1,1,1,10,1
H,1073,609,4,34,27.0,5,1,1,1,10,2
H,1073,646,4,9,42.0,5,1,1,1,11,1
H,1747,646,4,9,42.0,5,1,1,1,11,2
H,1073,659,4,9,52.0,5,1,1,1,12,1
H,1747,659,4,9,52.0,5,1,1,1,12,2
Test,166,718,79,25,96.0,5,1,1,1,13,1
Report,260,718,123,31,96.0,5,1,1,1,13,2
Status,396,717,117,26,96.0,5,1,1,1,13,3
Preliminary,583,717,240,37,95.0,5,1,1,1,13,4
Results,1121,712,135,42,96.0,5,1,1,1,13,5
Biological,1556,716,177,33,96.0,5,1,1,1,13,6
Reference,1750,716,184,27,96.0,5,1,1,1,13,7
Interval,1948,716,148,27,85.0,5,1,1,1,13,8
Units,2143,716,94,27,85.0,5,1,1,1,13,9
KIDNEY,168,846,144,25,96.0,5,1,1,1,14,1
