text,left,top,width,height,confidence,level,page_num,block_num,par_num,line_num,word_num
PROCESSED,293,89,226,27,96.0,5,1,1,1,1,1
AT:,533,90,72,25,95.0,5,1,1,1,1,2
CAP,1562,104,147,56,95.0,5,1,1,1,1,4
Thyrocare,293,128,192,33,92.0,5,1,1,2,1,1
HEE,1485,125,61,37,52.0,5,1,1,2,1,2
Thy,1883,97,162,99,96.0,5,1,1,2,1,3
"D-37/1,",296,177,129,34,29.0,5,1,1,3,1,1
TTC,437,135,51,87,29.0,5,1,1,3,1,2
"MIDC,Turbhe,",508,178,230,33,66.0,5,1,1,3,1,3
norton’,1485,140,302,66,44.0,5,1,1,3,1,4
=,1835,114,37,109,41.0,5,1,1,3,1,5
A,1907,114,29,109,72.0,5,1,1,3,1,6
NYTOCAaTe,1887,118,454,86,1.0,5,1,1,3,1,7
Navi,296,228,70,27,93.0,5,1,1,4,1,1
Mumbai-400,384,227,211,28,86.0,5,1,1,4,1,2
703,612,228,60,27,96.0,5,1,1,4,1,3
"messes""",1484,215,302,14,31.0,5,1,1,4,1,4
The,1887,229,78,37,55.0,5,1,1,4,1,5
Trust.,1981,230,122,36,82.0,5,1,1,4,1,6
The,2121,229,78,37,96.0,5,1,1,4,1,7
Truth.,2215,229,126,37,96.0,5,1,1,4,1,8
Corporate,549,309,143,31,96.0,5,1,1,5,1,2
office,702,308,76,32,91.0,5,1,1,5,1,3
:,794,317,1,17,51.0,5,1,1,5,1,4
Thyrocare,812,308,142,32,92.0,5,1,1,5,1,5
Technologies,964,308,185,32,96.0,5,1,1,5,1,6
"Limited,",1159,308,114,31,96.0,5,1,1,5,1,7
9,1289,302,23,34,91.0,5,1,1,5,1,8
"D-37/3,",1325,307,103,32,91.0,5,1,1,5,1,9
TTC,1438,309,50,25,89.0,5,1,1,5,1,10
"MIDC,",1500,309,82,28,93.0,5,1,1,5,1,11
"Turbhe,",1594,308,104,29,93.0,5,1,1,5,1,12
Navi,1710,309,59,25,95.0,5,1,1,5,1,13
Mumbai,1781,308,113,26,73.0,5,1,1,5,1,14
-,1907,323,6,4,92.0,5,1,1,5,1,15
400,1924,309,52,25,96.0,5,1,1,5,1,16
703,1987,309,48,25,96.0,5,1,1,5,1,17
;,2305,329,2,2,54.0,5,1,1,5,1,18
eae,307,345,105,94,36.0,5,1,1,5,2,1
©,559,355,34,35,70.0,5,1,1,5,2,2
022,606,359,50,25,86.0,5,1,1,5,2,3
-,668,373,6,4,91.0,5,1,1,5,2,4
3090,686,359,67,25,93.0,5,1,1,5,2,5
0000,764,359,69,25,83.0,5,1,1,5,2,6
/,843,359,11,29,83.0,5,1,1,5,2,7
6712,865,359,67,25,69.0,5,1,1,5,2,8
3400,943,359,69,25,69.0,5,1,1,5,2,9
(9870666333,1050,352,216,35,51.0,5,1,1,5,2,10
i,1316,362,35,22,17.0,5,1,1,5,2,11
wellness@thyrocare.com,1365,358,354,33,62.0,5,1,1,5,2,12
€P,1750,356,35,34,22.0,5,1,1,5,2,13
wwve.thyrocare.com,1794,359,282,32,21.0,5,1,1,5,2,14
