text,left,top,width,height,confidence,level,page_num,block_num,par_num,line_num,word_num
RO,1427,94,109,34,33.0,5,1,1,1,1,1
Gore,1597,89,75,43,20.0,5,1,1,1,1,2
SA,1412,111,135,67,43.0,5,1,1,2,1,1
"(os,",1571,104,117,89,25.0,5,1,1,2,1,2
MC-3003,1561,248,110,20,91.0,5,1,1,4,1,1
PATIENT,168,328,162,24,95.0,5,1,1,5,1,1
NAME,345,328,104,24,87.0,5,1,1,5,1,2
:,465,334,7,18,80.0,5,1,1,5,1,3
FARKHUNDA,501,327,233,26,87.0,5,1,1,5,1,4
JABEEN,746,328,140,24,91.0,5,1,1,5,1,5
REF.,1444,328,77,24,96.0,5,1,1,5,1,6
DOCTOR:,1538,327,176,26,95.0,5,1,1,5,1,7
CODE/NAME,167,380,202,27,91.0,5,1,1,5,2,1
&,382,380,24,22,92.0,5,1,1,5,2,2
ADDRESS,416,380,154,22,93.0,5,1,1,5,2,3
:C000138482,593,381,228,26,58.0,5,1,1,5,2,4
IACCESSION,1073,384,181,34,12.0,5,1,1,5,2,5
NO,1269,388,41,23,93.0,5,1,1,5,2,6
:,1327,394,4,16,89.0,5,1,1,5,2,7
0042WB003997,1345,384,296,26,87.0,5,1,1,5,2,8
1AGE/SEX,1747,384,144,34,37.0,5,1,1,5,2,9
:42,1938,383,52,25,73.0,5,1,1,5,2,10
Years,2004,383,90,26,96.0,5,1,1,5,2,11
Female,2188,382,115,27,96.0,5,1,1,5,2,12
RELEX,168,428,102,25,92.0,5,1,1,5,3,1
HEALTHCARE,287,428,215,26,96.0,5,1,1,5,3,2
SERVICES,516,428,168,26,96.0,5,1,1,5,3,3
INDIA,699,428,100,25,96.0,5,1,1,5,3,4
PVT,814,428,61,25,90.0,5,1,1,5,3,5
LTD,885,428,56,25,81.0,5,1,1,5,3,6
iPATIENTID,1073,434,171,34,40.0,5,1,1,5,3,7
—:,1322,450,4,16,13.0,5,1,1,5,3,8
FARKF24028142,1346,446,269,26,92.0,5,1,1,5,3,9
[DRAWN,1747,434,122,34,25.0,5,1,1,5,3,10
—,1898,421,21,62,20.0,5,1,1,5,3,11
:,1938,450,4,16,15.0,5,1,1,5,3,12
24/02/2023,1951,439,196,31,15.0,5,1,1,5,3,13
00:00:00,2163,440,153,26,96.0,5,1,1,5,3,14
PLOT,168,475,83,26,93.0,5,1,1,5,4,1
"63/A,",265,475,88,31,91.0,5,1,1,5,4,2
GROUND,369,475,147,26,96.0,5,1,1,5,4,3
"FLOOR,",533,475,117,31,93.0,5,1,1,5,4,4
RAGHAVENDRA,670,475,257,26,91.0,5,1,1,5,4,5
i,1073,471,4,34,81.0,5,1,1,5,4,6
i,1747,471,4,34,81.0,5,1,1,5,4,7
"irae,",168,470,151,75,27.0,5,1,1,5,5,1
7TH,344,516,58,25,30.0,5,1,1,5,5,2
PHASE.KPHB,423,516,211,26,85.0,5,1,1,5,5,3
COLONY,649,516,137,26,96.0,5,1,1,5,5,4
‘CLIENT,1073,503,115,27,13.0,5,1,1,5,5,5
PATIENT,1199,495,107,40,93.0,5,1,1,5,5,6
ID:,1322,503,46,22,93.0,5,1,1,5,5,7
'RECEIVED,1747,503,162,27,70.0,5,1,1,5,5,8
:,1936,509,4,16,31.0,5,1,1,5,5,9
24/02/2023,1951,498,196,31,31.0,5,1,1,5,5,10
11:15:24,2165,499,152,26,96.0,5,1,1,5,5,11
HYDERABAD,168,564,205,25,96.0,5,1,1,5,6,1
500072,390,564,123,26,96.0,5,1,1,5,6,2
NO,1175,564,41,23,96.0,5,1,1,5,6,4
{REPORTED,1747,546,167,47,89.0,5,1,1,5,6,5
:24/02/2023,1940,551,207,31,91.0,5,1,1,5,6,6
15:24:24,2165,552,152,26,96.0,5,1,1,5,6,7
08047109222,168,611,229,26,96.0,5,1,1,5,7,1
H,1073,609,4,34,27.0,5,1,1,5,7,2
Test,166,718,79,25,96.0,5,1,1,5,8,1
Report,260,718,123,31,96.0,5,1,1,5,8,2
Status,396,717,117,26,96.0,5,1,1,5,8,3
Final,583,717,96,29,96.0,5,1,1,5,8,4
Results,1121,712,135,42,96.0,5,1,1,5,8,5
Biological,1556,716,177,33,96.0,5,1,1,5,8,6
Reference,1750,716,184,27,96.0,5,1,1,5,8,7
Interval,1948,716,148,27,86.0,5,1,1,5,8,8
Units,2143,716,94,27,86.0,5,1,1,5,8,9
BASOPHILS,170,843,213,44,91.0,5,1,1,5,9,1
0,1084,847,19,29,95.0,5,1,1,5,9,2
0-2,1557,847,86,29,88.0,5,1,1,5,9,3
%,2105,846,32,26,77.0,5,1,1,5,9,4
METHOD,196,903,104,20,93.0,5,1,1,6,1,1
:,314,908,4,14,92.0,5,1,1,6,1,2
ACV,331,903,51,20,94.0,5,1,1,6,1,3
TECHNOLOGY,390,903,172,20,94.0,5,1,1,6,1,4
ABSOLUTE,167,954,195,29,96.0,5,1,1,6,2,1
NEUTROPHIL,385,954,238,29,96.0,5,1,1,6,2,2
COUNT,643,954,132,29,95.0,5,1,1,6,2,3
4.84,1083,954,82,29,94.0,5,1,1,6,2,4
2.0,1557,954,56,29,91.0,5,1,1,6,2,5
-,1631,968,12,4,91.0,5,1,1,6,2,6
7.0,1661,954,57,29,96.0,5,1,1,6,2,7
thou/uL,2104,951,130,33,78.0,5,1,1,6,2,8
METHOD,196,1009,104,20,91.0,5,1,1,7,1,1
:,314,1014,4,14,91.0,5,1,1,7,1,2
CALCULATED,331,1009,161,20,96.0,5,1,1,7,1,3
PARAMETER,504,1010,147,18,96.0,5,1,1,7,1,4
ABSOLUTE,167,1060,195,29,96.0,5,1,1,7,2,1
