text,left,top,width,height,confidence,level,page_num,block_num,par_num,line_num,word_num
PROCESSED,289,90,226,27,95.0,5,1,1,1,1,1
AT:,529,91,72,25,93.0,5,1,1,1,1,2
Th,1930,95,110,75,95.0,5,1,1,1,1,3
;,2380,125,3,2,24.0,5,1,1,1,1,4
Thyrocare,289,149,192,33,91.0,5,1,1,1,2,1
VIO,2044,116,150,78,64.0,5,1,1,1,2,2
Care,2205,120,165,52,95.0,5,1,1,1,2,3
Samanvitha,290,198,201,28,91.0,5,1,1,1,3,1
"Complex,",508,198,157,34,93.0,5,1,1,1,3,2
"No.12,13",684,199,153,33,92.0,5,1,1,1,3,3
and,853,198,60,28,96.0,5,1,1,1,3,4
TO,1965,199,422,3,17.0,5,1,1,1,3,5
"14,",293,250,48,32,96.0,5,1,1,1,4,1
The,1934,227,77,38,96.0,5,1,1,1,4,2
Trust.,2028,228,122,36,96.0,5,1,1,1,4,3
The,2167,227,78,37,96.0,5,1,1,1,4,4
Truth.,2261,227,126,37,96.0,5,1,1,1,4,5
Mayura,292,300,120,32,90.0,5,1,1,1,5,1
"Street,Outer",429,299,214,33,91.0,5,1,1,1,5,2
Ring,658,299,70,33,96.0,5,1,1,1,5,3
"Road,",746,298,92,34,96.0,5,1,1,1,5,4
"Hebbal,",292,348,125,34,93.0,5,1,1,1,6,1
Bangalore-560095,435,349,321,33,90.0,5,1,1,1,6,2
Sk,359,409,85,48,27.0,5,1,1,2,1,1
Corporate,550,418,142,31,81.0,5,1,1,2,1,2
office,701,417,76,32,91.0,5,1,1,2,1,3
:,791,426,2,17,72.0,5,1,1,2,1,4
Thyrocare,810,417,141,32,92.0,5,1,1,2,1,5
Technologies,961,417,184,32,48.0,5,1,1,2,1,6
"Limited,",1154,417,113,31,89.0,5,1,1,2,1,7
9,1282,411,24,35,52.0,5,1,1,2,1,8
"D-37/3,",1318,416,102,32,48.0,5,1,1,2,1,9
TIC,1430,418,50,25,76.0,5,1,1,2,1,10
"MIOC,",1492,418,81,30,75.0,5,1,1,2,1,11
"Turbhe,",1585,418,103,28,91.0,5,1,1,2,1,12
Navi,1700,418,58,25,96.0,5,1,1,2,1,13
Mumbai,1770,417,113,26,87.0,5,1,1,2,1,14
-,1895,432,6,4,93.0,5,1,1,2,1,15
400,1912,418,51,25,96.0,5,1,1,2,1,16
703,1974,418,48,25,96.0,5,1,1,2,1,17
a,2287,415,17,31,34.0,5,1,1,2,1,18
f,2335,414,30,44,45.0,5,1,1,2,1,19
@,314,467,100,77,74.0,5,1,1,3,1,1
:,449,461,4,8,52.0,5,1,1,3,1,2
©,559,464,35,35,15.0,5,1,1,3,1,3
022,606,468,50,25,93.0,5,1,1,3,1,4
-,668,482,6,4,91.0,5,1,1,3,1,5
3090,685,468,67,25,95.0,5,1,1,3,1,6
0000,763,468,89,29,84.0,5,1,1,3,1,7
/,844,457,13,47,84.0,5,1,1,3,1,8
6712,863,468,66,25,89.0,5,1,1,3,1,9
3400,940,468,68,25,79.0,5,1,1,3,1,10
©,1046,461,34,35,17.0,5,1,1,3,1,11
9870666333,1089,468,171,25,17.0,5,1,1,3,1,12
ma,1309,471,35,22,51.0,5,1,1,3,1,13
wellness@thyrocare.com,1358,467,351,33,89.0,5,1,1,3,1,14
GP,1739,464,35,36,34.0,5,1,1,3,1,15
wvewe.thyrocare.com,1783,468,279,32,14.0,5,1,1,3,1,16
a,2265,459,15,25,32.0,5,1,1,3,1,17
>,2316,460,99,84,56.0,5,1,1,3,1,18
RM,1402,547,89,21,8.0,5,1,1,3,2,3
NAME,288,601,97,23,96.0,5,1,1,3,3,1
:,600,607,6,17,87.0,5,1,1,3,3,2
NAYANA,626,600,124,23,92.0,5,1,1,3,3,3
SURTI,763,600,93,24,88.0,5,1,1,3,3,4
(61Y/F),882,599,114,31,88.0,5,1,1,3,3,5
SAMPLE,1571,600,136,23,96.0,5,1,1,3,3,6
COLLECTED,1721,600,197,24,94.0,5,1,1,3,3,7
AT:,1931,600,65,23,94.0,5,1,1,3,3,8
REF.,288,649,72,23,96.0,5,1,1,3,4,1
BY,375,649,44,23,95.0,5,1,1,3,4,2
:,600,659,6,17,44.0,5,1,1,3,4,3
SELF,629,649,74,24,96.0,5,1,1,3,4,4
"(5600250846),RELAX",1566,640,335,31,91.0,5,1,1,3,4,5
HEALTHCARE,1915,641,202,24,96.0,5,1,1,3,4,6
SERVICES,2131,641,156,24,96.0,5,1,1,3,4,7
INDIA,1565,678,93,23,96.0,5,1,1,3,5,1
PVT,1671,678,57,23,90.0,5,1,1,3,5,2
"LTD,NO",1742,678,112,29,90.0,5,1,1,3,5,3
"25/2,NORRIS",1869,677,206,30,92.0,5,1,1,3,5,4
"ROAD,",2090,678,97,29,96.0,5,1,1,3,5,5
RICHMOND,2203,678,173,24,96.0,5,1,1,3,5,6
TEST,286,698,85,23,96.0,5,1,1,3,6,1
ASKED,382,698,115,23,96.0,5,1,1,3,6,2
:,599,708,6,17,56.0,5,1,1,3,6,3
AAROGYAM,622,700,174,24,91.0,5,1,1,3,6,4
C,812,700,19,24,93.0,5,1,1,3,6,5
"TOWN,",1563,695,94,55,65.0,5,1,1,3,6,6
"BENGALURU,",1682,695,191,55,65.0,5,1,1,3,6,7
KARNATAKA,1890,716,184,23,96.0,5,1,1,3,6,8
"560025,",2088,716,125,29,96.0,5,1,1,3,6,9
"INDIA,560025",1565,753,221,29,91.0,5,1,1,3,7,1
TEST,287,856,94,26,95.0,5,1,1,3,8,1
NAME,396,856,107,25,96.0,5,1,1,3,8,2
TECHNOLOGY,1348,855,263,27,96.0,5,1,1,3,8,3
VALUE,1918,857,123,26,95.0,5,1,1,3,8,4
UNITS,2154,855,120,27,96.0,5,1,1,3,8,5
HIGH,289,909,87,27,96.0,5,1,1,3,9,1
SENSITIVITY,393,909,223,27,96.0,5,1,1,3,9,2
C-REACTIVE,630,909,210,27,96.0,5,1,1,3,9,3
PROTEIN,857,909,148,27,93.0,5,1,1,3,9,4
(HS-CRP),1023,908,159,32,91.0,5,1,1,3,9,5
IMMUNOTURBIDIMETRY,1350,909,413,27,90.0,5,1,1,3,9,6
2.9,1920,909,51,27,96.0,5,1,1,3,9,7
mg/L,2141,909,87,33,95.0,5,1,1,3,9,8
Reference,289,953,191,27,96.0,5,1,1,3,10,1
Range,495,954,117,30,90.0,5,1,1,3,10,2
:-,629,960,25,19,90.0,5,1,1,3,10,3
Adult,287,1058,80,25,91.0,5,1,1,3,11,1
:,383,1065,4,17,86.0,5,1,1,3,11,2
<=3.0,407,1059,96,24,86.0,5,1,1,3,11,3
mg/L,518,1058,79,31,96.0,5,1,1,3,11,4
Interpretation:,288,1150,225,30,96.0,5,1,1,3,12,1
High,289,1240,66,31,96.0,5,1,1,3,13,1
sensitivity,369,1241,155,30,96.0,5,1,1,3,13,2
C-reactive,537,1241,157,24,95.0,5,1,1,3,13,3
"protein,",709,1241,117,30,96.0,5,1,1,3,13,4
when,841,1240,80,25,96.0,5,1,1,3,13,5
used,936,1240,69,25,96.0,5,1,1,3,13,6
in,1021,1241,23,23,96.0,5,1,1,3,13,7
conjunction,1059,1241,176,30,96.0,5,1,1,3,13,8
with,1250,1240,62,25,96.0,5,1,1,3,13,9
other,1326,1240,82,25,96.0,5,1,1,3,13,10
clinical,1420,1240,100,25,95.0,5,1,1,3,13,11
laboratory,1536,1240,156,31,96.0,5,1,1,3,13,12
evaluation,1705,1240,157,25,96.0,5,1,1,3,13,13
of,1877,1240,30,25,96.0,5,1,1,3,13,14
acute,1918,1242,82,23,96.0,5,1,1,3,13,15
coronary,2014,1246,134,25,96.0,5,1,1,3,13,16
"syndromes,",2162,1240,178,31,95.0,5,1,1,3,13,17
may,289,1291,63,25,96.0,5,1,1,3,14,1
be,367,1285,34,25,96.0,5,1,1,3,14,2
useful,415,1285,89,25,95.0,5,1,1,3,14,3
as,518,1291,33,19,95.0,5,1,1,3,14,4
an,564,1291,35,19,95.0,5,1,1,3,14,5
independent,614,1285,191,31,95.0,5,1,1,3,14,6
marker,819,1285,110,25,95.0,5,1,1,3,14,7
of,940,1285,30,25,95.0,5,1,1,3,14,8
prognosis,982,1286,147,30,96.0,5,1,1,3,14,9
for,1142,1285,42,25,96.0,5,1,1,3,14,10
recurrent,1197,1287,142,23,96.0,5,1,1,3,14,11
"events,",1352,1287,110,28,96.0,5,1,1,3,14,12
in,1478,1286,23,23,96.0,5,1,1,3,14,13
patients,1517,1286,122,30,96.0,5,1,1,3,14,14
with,1652,1285,62,25,96.0,5,1,1,3,14,15
stable,1729,1285,90,25,96.0,5,1,1,3,14,16
coronary,1833,1291,135,25,96.0,5,1,1,3,14,17
disease,1981,1285,113,25,96.0,5,1,1,3,14,18
or,2108,1291,31,19,96.0,5,1,1,3,14,19
acute,2151,1287,82,23,96.0,5,1,1,3,14,20
coronary,2247,1291,135,25,96.0,5,1,1,3,14,21
syndromes.,287,1331,178,31,92.0,5,1,1,3,15,1
hsCRP,481,1331,95,25,92.0,5,1,1,3,15,2
levels,590,1331,85,25,96.0,5,1,1,3,15,3
should,688,1331,98,25,96.0,5,1,1,3,15,4
not,802,1333,48,23,96.0,5,1,1,3,15,5
be,864,1331,34,25,96.0,5,1,1,3,15,6
substituted,911,1331,171,25,96.0,5,1,1,3,15,7
for,1096,1331,43,25,96.0,5,1,1,3,15,8
assessment,1151,1333,180,23,96.0,5,1,1,3,15,9
of,1344,1331,30,25,96.0,5,1,1,3,15,10
traditional,1384,1331,154,25,96.0,5,1,1,3,15,11
cardiovascular,1553,1331,223,25,96.0,5,1,1,3,15,12
risk,1788,1331,54,25,96.0,5,1,1,3,15,13
factors.,1854,1331,115,25,96.0,5,1,1,3,15,14
Patients,1986,1332,120,24,96.0,5,1,1,3,15,15
with,2119,1331,62,25,95.0,5,1,1,3,15,16
persistently,2197,1331,178,31,96.0,5,1,1,3,15,17
"unexplained,",289,1376,194,31,96.0,5,1,1,3,16,1
marked,500,1376,113,25,96.0,5,1,1,3,16,2
evaluation,628,1376,157,25,96.0,5,1,1,3,16,3
of,799,1376,30,25,93.0,5,1,1,3,16,4
hsCRP,841,1376,95,25,92.0,5,1,1,3,16,5
after,949,1376,73,25,96.0,5,1,1,3,16,6
repeated,1034,1376,134,31,96.0,5,1,1,3,16,7
testing,1182,1377,103,30,96.0,5,1,1,3,16,8
should,1300,1376,98,25,95.0,5,1,1,3,16,9
be,1414,1376,34,25,96.0,5,1,1,3,16,10
evaluated,1462,1376,148,25,95.0,5,1,1,3,16,11
for,1624,1376,43,25,96.0,5,1,1,3,16,12
non,1679,1382,54,19,91.0,5,1,1,3,16,13
-,1748,1388,10,4,87.0,5,1,1,3,16,14
cardiovascular,1773,1376,222,25,96.0,5,1,1,3,16,15
etiologies,2007,1376,145,31,96.0,5,1,1,3,16,16
Clinical,288,1467,106,25,96.0,5,1,1,3,17,1
significance:,408,1467,189,31,96.0,5,1,1,3,17,2
hsCRP,289,1558,94,25,92.0,5,1,1,3,18,1
measurements,397,1560,229,23,96.0,5,1,1,3,18,2
may,640,1564,63,25,96.0,5,1,1,3,18,3
be,718,1558,34,25,95.0,5,1,1,3,18,4
used,767,1558,68,25,95.0,5,1,1,3,18,5
as,850,1564,33,19,96.0,5,1,1,3,18,6
an,896,1564,35,19,95.0,5,1,1,3,18,7
independent,946,1558,191,31,96.0,5,1,1,3,18,8
risk,1150,1558,54,25,96.0,5,1,1,3,18,9
marker,1217,1558,111,25,96.0,5,1,1,3,18,10
for,1339,1558,43,25,96.0,5,1,1,3,18,11
the,1392,1558,49,25,96.0,5,1,1,3,18,12
identification,1456,1558,195,25,96.0,5,1,1,3,18,13
of,1665,1558,30,25,96.0,5,1,1,3,18,14
individuals,1707,1558,162,25,95.0,5,1,1,3,18,15
at,1882,1560,29,23,95.0,5,1,1,3,18,16
risk,1925,1558,53,25,96.0,5,1,1,3,18,17
for,1991,1558,42,25,96.0,5,1,1,3,18,18
future,2044,1558,92,25,96.0,5,1,1,3,18,19
cardiovascular,2150,1558,223,25,96.0,5,1,1,3,18,20
disease.,288,1603,122,25,96.0,5,1,1,3,19,1
Elevated,428,1603,127,25,96.0,5,1,1,3,19,2
CRP,570,1604,60,24,96.0,5,1,1,3,19,3
values,643,1603,97,25,95.0,5,1,1,3,19,4
